_id,name,userId,crewRole,busNumber,routeId,routeShortName,startPoint,endPoint,distance,shift,startTime,expectedTime,__v
66d3dbaa53e52b692a1f7b18,Brad Short,DTC642SFE,driver,DL94 S 3221,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,afternoon,4:00 PM,58.94,0
66d3dbaa53e52b692a1f7b1c,Joseph Anderson,DTC560ZDQ,conductor,DL83 O 5098,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,afternoon,7:00 PM,58.94,0
66d3dbab53e52b692a1f7b1e,Amanda Duke,DTC390WHR,driver,DL83 O 5098,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,afternoon,7:00 PM,58.94,0
66d3dbab53e52b692a1f7b22,Mackenzie Price,DTC528HOX,conductor,DL66 Q 1765,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,afternoon,1:00 PM,58.94,0
66d3dbab53e52b692a1f7b24,Gloria Johnson,DTC586ZHM,driver,DL66 Q 1765,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,afternoon,1:00 PM,58.94,0
66d3dbab53e52b692a1f7b28,Jennifer Drake,DTC020OAL,conductor,DL43 H 5236,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,afternoon,6:00 PM,58.94,0
66d3dbab53e52b692a1f7b2a,Stephanie Hughes,DTC933XYK,driver,DL43 H 5236,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,afternoon,6:00 PM,58.94,0
66d3dbab53e52b692a1f7b2e,Ernest Walton,DTC452XOB,conductor,DL22 E 3252,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,afternoon,3:00 PM,58.94,0
66d3dbab53e52b692a1f7b30,Sharon Moore,DTC150NZD,driver,DL22 E 3252,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,afternoon,3:00 PM,58.94,0
66d3dbab53e52b692a1f7b34,Patrick Stevens,DTC186LBL,conductor,DL25 Z 5423,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,afternoon,8:00 PM,58.94,0
66d3dbab53e52b692a1f7b36,David Chambers,DTC627PCM,driver,DL25 Z 5423,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,afternoon,8:00 PM,58.94,0
66d3dbab53e52b692a1f7b3a,Heather Jones,DTC305NAN,conductor,DL67 K 1476,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,afternoon,1:00 PM,58.94,0
66d3dbab53e52b692a1f7b3c,Samantha Freeman,DTC594YQN,driver,DL67 K 1476,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,afternoon,1:00 PM,58.94,0
66d3dbac53e52b692a1f7b40,Michael Diaz,DTC877JME,conductor,DL39 H 4602,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,afternoon,7:00 PM,58.94,0
66d3dbac53e52b692a1f7b42,Joseph Schneider,DTC842DGG,driver,DL39 H 4602,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,afternoon,7:00 PM,58.94,0
66d3dbac53e52b692a1f7b46,Marvin Torres,DTC107MFB,conductor,DL13 G 7206,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,evening,9:00 PM,58.94,0
66d3dbac53e52b692a1f7b48,Lindsey Mendoza,DTC840XMB,driver,DL13 G 7206,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,evening,9:00 PM,58.94,0
66d3dbac53e52b692a1f7b4c,Bruce Pierce,DTC473SUJ,conductor,DL72 S 5032,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,evening,3:00 AM,58.94,0
66d3dbac53e52b692a1f7b4e,Brett Berger,DTC338ULE,driver,DL72 S 5032,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,evening,3:00 AM,58.94,0
66d3dbac53e52b692a1f7b52,Amy Gardner,DTC539SME,conductor,DL62 U 5748,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,evening,9:00 PM,58.94,0
66d3dbac53e52b692a1f7b54,Sarah Morris,DTC413JEF,driver,DL62 U 5748,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,evening,9:00 PM,58.94,0
66d3dbac53e52b692a1f7b58,Ronald Robles,DTC963YDO,conductor,DL83 S 2026,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,evening,4:00 AM,58.94,0
66d3dbac53e52b692a1f7b5a,Tyler Shah,DTC739DTS,driver,DL83 S 2026,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,evening,4:00 AM,58.94,0
66d3dbac53e52b692a1f7b5e,Diana Mason,DTC996DVE,conductor,DL39 V 4694,10,615,Lajpat Nagar,Jahangirpuri,11.2,morning,6:00 AM,39.53,0
66d3dbac53e52b692a1f7b60,Brad Hines,DTC105AHY,driver,DL39 V 4694,10,615,Lajpat Nagar,Jahangirpuri,11.2,morning,6:00 AM,39.53,0
66d3dbad53e52b692a1f7b64,Vicki Hunt,DTC363QVF,conductor,DL64 V 7766,10,615,Lajpat Nagar,Jahangirpuri,11.2,morning,6:00 AM,39.53,0
66d3dbad53e52b692a1f7b66,William Bautista,DTC006XJZ,driver,DL64 V 7766,10,615,Lajpat Nagar,Jahangirpuri,11.2,morning,6:00 AM,39.53,0
66d3dbad53e52b692a1f7b6a,Amanda Kirby,DTC260NLW,conductor,DL70 I 9249,10,615,Lajpat Nagar,Jahangirpuri,11.2,morning,5:00 AM,39.53,0
66d3dbad53e52b692a1f7b6c,Thomas Whitney,DTC691FDP,driver,DL70 I 9249,10,615,Lajpat Nagar,Jahangirpuri,11.2,morning,5:00 AM,39.53,0
66d3dbad53e52b692a1f7b70,Ronald Shields,DTC484BWY,conductor,DL89 Y 4162,10,615,Lajpat Nagar,Jahangirpuri,11.2,morning,12:00 PM,39.53,0
66d3dbad53e52b692a1f7b72,Joshua Gibson,DTC544UWC,driver,DL89 Y 4162,10,615,Lajpat Nagar,Jahangirpuri,11.2,morning,12:00 PM,39.53,0
66d3dbad53e52b692a1f7b76,William Cox,DTC936FMM,conductor,DL65 Z 9500,10,615,Lajpat Nagar,Jahangirpuri,11.2,morning,9:00 AM,39.53,0
66d3dbad53e52b692a1f7b78,Amy Davis,DTC338FZP,driver,DL65 Z 9500,10,615,Lajpat Nagar,Jahangirpuri,11.2,morning,9:00 AM,39.53,0
66d3dbad53e52b692a1f7b7c,Kelly Morgan,DTC245IBG,conductor,DL51 K 9164,10,615,Lajpat Nagar,Jahangirpuri,11.2,morning,10:00 AM,39.53,0
66d3dbad53e52b692a1f7b7e,Darren Kennedy,DTC146IHS,driver,DL51 K 9164,10,615,Lajpat Nagar,Jahangirpuri,11.2,morning,10:00 AM,39.53,0
66d3dbad53e52b692a1f7b82,Melissa Austin,DTC283WZY,conductor,DL43 U 3637,10,615,Lajpat Nagar,Jahangirpuri,11.2,morning,5:00 AM,39.53,0
66d3dbae53e52b692a1f7b84,Traci Cervantes,DTC648EDC,driver,DL43 U 3637,10,615,Lajpat Nagar,Jahangirpuri,11.2,morning,5:00 AM,39.53,0
66d3dbae53e52b692a1f7b88,Katherine Kemp,DTC688UPT,conductor,DL88 C 2087,10,615,Lajpat Nagar,Jahangirpuri,11.2,morning,11:00 AM,39.53,0
66d3dbae53e52b692a1f7b8a,Denise Pham,DTC487WUI,driver,DL88 C 2087,10,615,Lajpat Nagar,Jahangirpuri,11.2,morning,11:00 AM,39.53,0
66d3dbae53e52b692a1f7b8e,David Craig,DTC110BNR,conductor,DL47 L 9528,10,615,Lajpat Nagar,Jahangirpuri,11.2,morning,7:00 AM,39.53,0
66d3dbae53e52b692a1f7b90,Jennifer Day,DTC776OBO,driver,DL47 L 9528,10,615,Lajpat Nagar,Jahangirpuri,11.2,morning,7:00 AM,39.53,0
66d3dbae53e52b692a1f7b94,Kristen Yang,DTC611RUZ,conductor,DL44 J 7307,10,615,Lajpat Nagar,Jahangirpuri,11.2,afternoon,6:00 PM,39.53,0
66d3dbae53e52b692a1f7b96,Dana Johnson,DTC874MWB,driver,DL44 J 7307,10,615,Lajpat Nagar,Jahangirpuri,11.2,afternoon,6:00 PM,39.53,0
66d3dbae53e52b692a1f7b9a,Troy Mayer,DTC586EFJ,conductor,DL76 L 5305,10,615,Lajpat Nagar,Jahangirpuri,11.2,afternoon,12:00 PM,39.53,0
66d3dbae53e52b692a1f7b9c,Alan Collins,DTC275QGY,driver,DL76 L 5305,10,615,Lajpat Nagar,Jahangirpuri,11.2,afternoon,12:00 PM,39.53,0
66d3dbae53e52b692a1f7ba0,Nicole Chan,DTC087VYZ,conductor,DL33 E 3199,10,615,Lajpat Nagar,Jahangirpuri,11.2,afternoon,5:00 PM,39.53,0
66d3dbae53e52b692a1f7ba2,Douglas Alvarez,DTC908IVZ,driver,DL33 E 3199,10,615,Lajpat Nagar,Jahangirpuri,11.2,afternoon,5:00 PM,39.53,0
66d3dbaf53e52b692a1f7ba6,Emily Powell,DTC095MLW,conductor,DL39 A 8675,10,615,Lajpat Nagar,Jahangirpuri,11.2,afternoon,6:00 PM,39.53,0
66d3dbaf53e52b692a1f7ba8,Cody Khan,DTC054LTL,driver,DL39 A 8675,10,615,Lajpat Nagar,Jahangirpuri,11.2,afternoon,6:00 PM,39.53,0
66d3dbaf53e52b692a1f7bac,Elaine Williams,DTC271VIN,conductor,DL45 E 3499,10,615,Lajpat Nagar,Jahangirpuri,11.2,afternoon,3:00 PM,39.53,0
66d3dbaf53e52b692a1f7bae,Shawn Kirk,DTC989FQR,driver,DL45 E 3499,10,615,Lajpat Nagar,Jahangirpuri,11.2,afternoon,3:00 PM,39.53,0
66d3dbaf53e52b692a1f7bb2,Bradley Shaffer,DTC912CZE,conductor,DL84 A 5291,10,615,Lajpat Nagar,Jahangirpuri,11.2,afternoon,4:00 PM,39.53,0
66d3dbaf53e52b692a1f7bb4,Jon Moore,DTC175WGT,driver,DL84 A 5291,10,615,Lajpat Nagar,Jahangirpuri,11.2,afternoon,4:00 PM,39.53,0
66d3dbaf53e52b692a1f7bb8,Courtney Stanton,DTC820ASX,conductor,DL74 S 7474,10,615,Lajpat Nagar,Jahangirpuri,11.2,afternoon,5:00 PM,39.53,0
66d3dbaf53e52b692a1f7bba,Kelly Fisher,DTC396TTC,driver,DL74 S 7474,10,615,Lajpat Nagar,Jahangirpuri,11.2,afternoon,5:00 PM,39.53,0
66d3dbaf53e52b692a1f7bbe,Carl Griffin,DTC439TTK,conductor,DL83 A 8360,10,615,Lajpat Nagar,Jahangirpuri,11.2,afternoon,4:00 PM,39.53,0
66d3dbaf53e52b692a1f7bc0,Karen Lowe,DTC758YMN,driver,DL83 A 8360,10,615,Lajpat Nagar,Jahangirpuri,11.2,afternoon,4:00 PM,39.53,0
66d3dbaf53e52b692a1f7bc4,Martha Barker,DTC669ZRT,conductor,DL70 Y 7714,10,615,Lajpat Nagar,Jahangirpuri,11.2,afternoon,4:00 PM,39.53,0
66d3dbaf53e52b692a1f7bc6,John Delgado,DTC296GWD,driver,DL70 Y 7714,10,615,Lajpat Nagar,Jahangirpuri,11.2,afternoon,4:00 PM,39.53,0
66d3dbb053e52b692a1f7bca,Carrie Bennett,DTC110RZS,conductor,DL89 A 9055,10,615,Lajpat Nagar,Jahangirpuri,11.2,evening,11:00 PM,39.53,0
66d3dbb053e52b692a1f7bcc,Tracy Burton,DTC931QHI,driver,DL89 A 9055,10,615,Lajpat Nagar,Jahangirpuri,11.2,evening,11:00 PM,39.53,0
66d3dbb053e52b692a1f7bd0,Jonathan Becker,DTC033YKR,conductor,DL98 I 4831,10,615,Lajpat Nagar,Jahangirpuri,11.2,evening,9:00 PM,39.53,0
66d3dbb053e52b692a1f7bd2,Brittany Graves,DTC247ADI,driver,DL98 I 4831,10,615,Lajpat Nagar,Jahangirpuri,11.2,evening,9:00 PM,39.53,0
66d3dbb053e52b692a1f7bd6,Bryan Cortez,DTC883DGL,conductor,DL56 T 4381,10,615,Lajpat Nagar,Jahangirpuri,11.2,evening,3:00 AM,39.53,0
66d3dbb053e52b692a1f7bd8,Matthew Garcia,DTC589YQD,driver,DL56 T 4381,10,615,Lajpat Nagar,Jahangirpuri,11.2,evening,3:00 AM,39.53,0
66d3dbb053e52b692a1f7bdc,Hannah Robles,DTC064OYO,conductor,DL56 O 2882,10,615,Lajpat Nagar,Jahangirpuri,11.2,evening,8:00 PM,39.53,0
66d3dbb053e52b692a1f7bde,Meagan Lyons,DTC333OFN,driver,DL56 O 2882,10,615,Lajpat Nagar,Jahangirpuri,11.2,evening,8:00 PM,39.53,0
66d3dbb053e52b692a1f7be2,Susan Sexton,DTC519TTC,conductor,DL32 Z 8023,10,615,Lajpat Nagar,Jahangirpuri,11.2,evening,9:00 PM,39.53,0
66d3dbb053e52b692a1f7be4,Christopher Ramos,DTC264USK,driver,DL32 Z 8023,10,615,Lajpat Nagar,Jahangirpuri,11.2,evening,9:00 PM,39.53,0
66d3dbb153e52b692a1f7be8,Amanda Donovan,DTC541CRD,conductor,DL55 H 7917,11,835,Mukherjee Nagar,Nehru Place,13.8,morning,7:00 AM,48.71,0
66d3dbb153e52b692a1f7bea,Nicholas Lee,DTC234LVJ,driver,DL55 H 7917,11,835,Mukherjee Nagar,Nehru Place,13.8,morning,7:00 AM,48.71,0
66d3dbb153e52b692a1f7bee,Janet Horne,DTC880FHY,conductor,DL22 O 7513,11,835,Mukherjee Nagar,Nehru Place,13.8,morning,6:00 AM,48.71,0
66d3dbb153e52b692a1f7bf0,Dr. Bryan Tucker,DTC115CSC,driver,DL22 O 7513,11,835,Mukherjee Nagar,Nehru Place,13.8,morning,6:00 AM,48.71,0
66d3dbb153e52b692a1f7bf4,Jessica Stevens,DTC132KQG,conductor,DL81 O 8861,11,835,Mukherjee Nagar,Nehru Place,13.8,morning,6:00 AM,48.71,0
66d3dbb153e52b692a1f7bf6,Sean Tran,DTC329MWV,driver,DL81 O 8861,11,835,Mukherjee Nagar,Nehru Place,13.8,morning,6:00 AM,48.71,0
66d3dbb153e52b692a1f7bfa,Renee Hernandez,DTC362LTR,conductor,DL25 W 6131,11,835,Mukherjee Nagar,Nehru Place,13.8,morning,10:00 AM,48.71,0
66d3dbb153e52b692a1f7bfc,Ashley Montgomery,DTC447ITN,driver,DL25 W 6131,11,835,Mukherjee Nagar,Nehru Place,13.8,morning,10:00 AM,48.71,0
66d3dbb153e52b692a1f7c00,Shannon Torres,DTC120SSP,conductor,DL44 U 9727,11,835,Mukherjee Nagar,Nehru Place,13.8,morning,7:00 AM,48.71,0
66d3dbb153e52b692a1f7c02,Amanda Martinez,DTC159DVB,driver,DL44 U 9727,11,835,Mukherjee Nagar,Nehru Place,13.8,morning,7:00 AM,48.71,0
66d3dbb153e52b692a1f7c06,Joseph Taylor,DTC420PON,conductor,DL34 G 3836,11,835,Mukherjee Nagar,Nehru Place,13.8,morning,6:00 AM,48.71,0
66d3dbb153e52b692a1f7c08,Linda Downs,DTC781NOY,driver,DL34 G 3836,11,835,Mukherjee Nagar,Nehru Place,13.8,morning,6:00 AM,48.71,0
66d3dbb253e52b692a1f7c0c,Brandon Wilson,DTC747LVC,conductor,DL78 O 5664,11,835,Mukherjee Nagar,Nehru Place,13.8,morning,11:00 AM,48.71,0
66d3dbb253e52b692a1f7c0e,Lori Berg,DTC577QHT,driver,DL78 O 5664,11,835,Mukherjee Nagar,Nehru Place,13.8,morning,11:00 AM,48.71,0
66d3dbb253e52b692a1f7c12,Alexander Harrison,DTC728ABB,conductor,DL95 F 9024,11,835,Mukherjee Nagar,Nehru Place,13.8,morning,10:00 AM,48.71,0
66d3dbb253e52b692a1f7c14,Renee Hawkins,DTC041EXW,driver,DL95 F 9024,11,835,Mukherjee Nagar,Nehru Place,13.8,morning,10:00 AM,48.71,0
66d3dbb253e52b692a1f7c18,Christopher Mckenzie,DTC092RWW,conductor,DL53 Q 9847,11,835,Mukherjee Nagar,Nehru Place,13.8,morning,6:00 AM,48.71,0
66d3dbb253e52b692a1f7c1a,Sharon Kirk,DTC835SMS,driver,DL53 Q 9847,11,835,Mukherjee Nagar,Nehru Place,13.8,morning,6:00 AM,48.71,0
66d3dbb253e52b692a1f7c1e,Marcus Adams,DTC908STU,conductor,DL92 D 5697,11,835,Mukherjee Nagar,Nehru Place,13.8,morning,7:00 AM,48.71,0
66d3dbb253e52b692a1f7c20,Samantha Farmer,DTC616EWI,driver,DL92 D 5697,11,835,Mukherjee Nagar,Nehru Place,13.8,morning,7:00 AM,48.71,0
66d3dbb253e52b692a1f7c24,Katelyn Jones,DTC633IUI,conductor,DL34 K 7916,11,835,Mukherjee Nagar,Nehru Place,13.8,morning,7:00 AM,48.71,0
66d3dbb253e52b692a1f7c26,Marie Goodwin,DTC877MCN,driver,DL34 K 7916,11,835,Mukherjee Nagar,Nehru Place,13.8,morning,7:00 AM,48.71,0
66d3dbb253e52b692a1f7c2a,Michael Walker,DTC385JXX,conductor,DL81 P 3280,11,835,Mukherjee Nagar,Nehru Place,13.8,afternoon,1:00 PM,48.71,0
66d3dbb353e52b692a1f7c2c,Justin Brown,DTC602CWT,driver,DL81 P 3280,11,835,Mukherjee Nagar,Nehru Place,13.8,afternoon,1:00 PM,48.71,0
66d3dbb353e52b692a1f7c30,Melissa Wilson,DTC269KTR,conductor,DL91 O 2848,11,835,Mukherjee Nagar,Nehru Place,13.8,afternoon,3:00 PM,48.71,0
66d3dbb353e52b692a1f7c32,Levi Webb,DTC276ECP,driver,DL91 O 2848,11,835,Mukherjee Nagar,Nehru Place,13.8,afternoon,3:00 PM,48.71,0
66d3dbb353e52b692a1f7c36,Michael Woods,DTC774VKI,conductor,DL78 X 6787,11,835,Mukherjee Nagar,Nehru Place,13.8,afternoon,2:00 PM,48.71,0
66d3dbb353e52b692a1f7c38,Lindsey Rivera,DTC140LXC,driver,DL78 X 6787,11,835,Mukherjee Nagar,Nehru Place,13.8,afternoon,2:00 PM,48.71,0
66d3dbb353e52b692a1f7c3c,Donna Robertson,DTC244ZJT,conductor,DL58 L 3927,11,835,Mukherjee Nagar,Nehru Place,13.8,afternoon,1:00 PM,48.71,0
66d3dbb353e52b692a1f7c3e,Glenn Melendez,DTC860BPO,driver,DL58 L 3927,11,835,Mukherjee Nagar,Nehru Place,13.8,afternoon,1:00 PM,48.71,0
66d3dbb353e52b692a1f7c42,Courtney Gaines,DTC624XMD,conductor,DL37 W 7741,11,835,Mukherjee Nagar,Nehru Place,13.8,afternoon,3:00 PM,48.71,0
66d3dbb353e52b692a1f7c44,David Kelly,DTC537UHP,driver,DL37 W 7741,11,835,Mukherjee Nagar,Nehru Place,13.8,afternoon,3:00 PM,48.71,0
66d3dbb353e52b692a1f7c48,Michael Newman,DTC815NFC,conductor,DL45 J 1697,11,835,Mukherjee Nagar,Nehru Place,13.8,afternoon,5:00 PM,48.71,0
66d3dbb353e52b692a1f7c4a,Angela Nichols,DTC747CFV,driver,DL45 J 1697,11,835,Mukherjee Nagar,Nehru Place,13.8,afternoon,5:00 PM,48.71,0
66d3dbb453e52b692a1f7c4e,Ronald House,DTC734YHO,conductor,DL56 P 1010,11,835,Mukherjee Nagar,Nehru Place,13.8,afternoon,2:00 PM,48.71,0
66d3dbb453e52b692a1f7c50,Michael Gregory,DTC624CXS,driver,DL56 P 1010,11,835,Mukherjee Nagar,Nehru Place,13.8,afternoon,2:00 PM,48.71,0
66d3dbb453e52b692a1f7c54,Duane Valdez,DTC679VAC,conductor,DL71 Z 7384,11,835,Mukherjee Nagar,Nehru Place,13.8,afternoon,5:00 PM,48.71,0
66d3dbb453e52b692a1f7c56,Dana Hunter,DTC769AYD,driver,DL71 Z 7384,11,835,Mukherjee Nagar,Nehru Place,13.8,afternoon,5:00 PM,48.71,0
66d3dbb453e52b692a1f7c5a,Audrey Harris,DTC944MQH,conductor,DL58 A 7436,11,835,Mukherjee Nagar,Nehru Place,13.8,afternoon,2:00 PM,48.71,0
66d3dbb453e52b692a1f7c5c,Christopher Taylor,DTC270NTY,driver,DL58 A 7436,11,835,Mukherjee Nagar,Nehru Place,13.8,afternoon,2:00 PM,48.71,0
66d3dbb453e52b692a1f7c60,Leslie Fernandez,DTC861FUU,conductor,DL97 N 3899,11,835,Mukherjee Nagar,Nehru Place,13.8,afternoon,3:00 PM,48.71,0
66d3dbb453e52b692a1f7c62,Timothy Smith,DTC859XFZ,driver,DL97 N 3899,11,835,Mukherjee Nagar,Nehru Place,13.8,afternoon,3:00 PM,48.71,0
66d3dbb453e52b692a1f7c66,Mr. David Reeves,DTC107IQC,conductor,DL43 D 1046,11,835,Mukherjee Nagar,Nehru Place,13.8,afternoon,7:00 PM,48.71,0
66d3dbb453e52b692a1f7c68,Jacqueline Gutierrez,DTC514RII,driver,DL43 D 1046,11,835,Mukherjee Nagar,Nehru Place,13.8,afternoon,7:00 PM,48.71,0
66d3dbb453e52b692a1f7c6c,Paul Brown,DTC382JRI,conductor,DL75 U 9925,11,835,Mukherjee Nagar,Nehru Place,13.8,evening,10:00 PM,48.71,0
66d3dbb553e52b692a1f7c6e,Ann Mathews,DTC674RGF,driver,DL75 U 9925,11,835,Mukherjee Nagar,Nehru Place,13.8,evening,10:00 PM,48.71,0
66d3dbb553e52b692a1f7c72,Stephanie Atkins,DTC377YOK,conductor,DL97 P 6796,11,835,Mukherjee Nagar,Nehru Place,13.8,evening,11:00 PM,48.71,0
66d3dbb553e52b692a1f7c74,Christopher Mitchell,DTC554BRE,driver,DL97 P 6796,11,835,Mukherjee Nagar,Nehru Place,13.8,evening,11:00 PM,48.71,0
66d3dbb553e52b692a1f7c78,Harold Hughes,DTC444DST,conductor,DL81 X 2299,11,835,Mukherjee Nagar,Nehru Place,13.8,evening,2:00 AM,48.71,0
66d3dbb553e52b692a1f7c7a,Jay Mcclure,DTC417WBG,driver,DL81 X 2299,11,835,Mukherjee Nagar,Nehru Place,13.8,evening,2:00 AM,48.71,0
66d3dbb553e52b692a1f7c7e,Crystal Martinez,DTC442DKK,conductor,DL53 Y 6113,11,835,Mukherjee Nagar,Nehru Place,13.8,evening,8:00 PM,48.71,0
66d3dbb553e52b692a1f7c80,Daniel Holt,DTC457FQT,driver,DL53 Y 6113,11,835,Mukherjee Nagar,Nehru Place,13.8,evening,8:00 PM,48.71,0
66d3dbb553e52b692a1f7c84,Jonathon Lewis,DTC643KRL,conductor,DL20 S 4552,11,835,Mukherjee Nagar,Nehru Place,13.8,evening,3:00 AM,48.71,0
66d3dbb553e52b692a1f7c86,Amanda Mason,DTC688IDI,driver,DL20 S 4552,11,835,Mukherjee Nagar,Nehru Place,13.8,evening,3:00 AM,48.71,0
66d3dbb553e52b692a1f7c8a,Christina Arnold,DTC001ORN,conductor,DL34 L 7975,11,835,Mukherjee Nagar,Nehru Place,13.8,evening,9:00 PM,48.71,0
66d3dbb553e52b692a1f7c8c,William Lee,DTC696RTK,driver,DL34 L 7975,11,835,Mukherjee Nagar,Nehru Place,13.8,evening,9:00 PM,48.71,0
66d3dbb653e52b692a1f7c90,Walter Fowler,DTC854JME,conductor,DL36 I 3078,11,835,Mukherjee Nagar,Nehru Place,13.8,evening,1:00 AM,48.71,0
66d3dbb653e52b692a1f7c92,Jonathan Ramsey,DTC477EWB,driver,DL36 I 3078,11,835,Mukherjee Nagar,Nehru Place,13.8,evening,1:00 AM,48.71,0
66d3dbb653e52b692a1f7c96,Bethany Barker,DTC224HIK,conductor,DL13 C 1112,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,morning,10:00 AM,66.71,0
66d3dbb653e52b692a1f7c98,Lindsay Gray,DTC888SWE,driver,DL13 C 1112,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,morning,10:00 AM,66.71,0
66d3dbb653e52b692a1f7c9c,Michael Romero,DTC789NKR,conductor,DL35 A 7040,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,morning,7:00 AM,66.71,0
66d3dbb653e52b692a1f7c9e,Erin Butler,DTC366PHN,driver,DL35 A 7040,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,morning,7:00 AM,66.71,0
66d3dbb653e52b692a1f7ca2,Alison Wright,DTC265VYM,conductor,DL63 F 6149,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,morning,6:00 AM,66.71,0
66d3dbb653e52b692a1f7ca4,Kathleen Jones,DTC651GMQ,driver,DL63 F 6149,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,morning,6:00 AM,66.71,0
66d3dbb653e52b692a1f7ca8,Tanya Davis,DTC831PWE,conductor,DL77 U 8639,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,morning,10:00 AM,66.71,0
66d3dbb653e52b692a1f7caa,David Guerrero,DTC953FVU,driver,DL77 U 8639,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,morning,10:00 AM,66.71,0
66d3dbb653e52b692a1f7cae,Toni Bennett MD,DTC170YEN,conductor,DL77 H 4451,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,morning,5:00 AM,66.71,0
66d3dbb753e52b692a1f7cb0,Jason Moore,DTC452RRC,driver,DL77 H 4451,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,morning,5:00 AM,66.71,0
66d3dbb753e52b692a1f7cb4,Patricia Merritt,DTC458FFX,conductor,DL52 Z 3419,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,morning,12:00 PM,66.71,0
66d3dbb753e52b692a1f7cb6,Troy Hensley,DTC834VWX,driver,DL52 Z 3419,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,morning,12:00 PM,66.71,0
66d3dbb753e52b692a1f7cba,Stacie Arias,DTC503GHQ,conductor,DL94 J 6893,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,morning,11:00 AM,66.71,0
66d3dbb753e52b692a1f7cbc,Nicholas Gallegos,DTC983DYC,driver,DL94 J 6893,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,morning,11:00 AM,66.71,0
66d3dbb753e52b692a1f7cc0,Whitney Hobbs,DTC404RJR,conductor,DL75 T 6467,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,morning,9:00 AM,66.71,0
66d3dbb753e52b692a1f7cc2,Luis Anderson,DTC325HJN,driver,DL75 T 6467,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,morning,9:00 AM,66.71,0
66d3dbb753e52b692a1f7cc6,Amy Horton,DTC364ZPR,conductor,DL28 K 1057,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,morning,11:00 AM,66.71,0
66d3dbb753e52b692a1f7cc8,Ronald Ruiz,DTC366WSK,driver,DL28 K 1057,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,morning,11:00 AM,66.71,0
66d3dbb753e52b692a1f7ccc,Elizabeth Holmes,DTC138JWN,conductor,DL47 P 2714,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,morning,5:00 AM,66.71,0
66d3dbb753e52b692a1f7cce,Brenda Snyder,DTC342GHB,driver,DL47 P 2714,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,morning,5:00 AM,66.71,0
66d3dbb853e52b692a1f7cd2,Jenny Hayden,DTC804YHV,conductor,DL77 S 7874,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,afternoon,8:00 PM,66.71,0
66d3dbb853e52b692a1f7cd4,James Garcia,DTC144AZW,driver,DL77 S 7874,12,715,Uttam Nagar Terminal,ISBT Kashmere Gate,18.9,afternoon,8:00 PM,66.71,0
